===> Epoch[1](5600/25343): Loss: 2.0670
===> Epoch[1](5650/25343): Loss: 2.0370
===> Epoch[1](5700/25343): Loss: 2.0030
===> Epoch[1](5750/25343): Loss: 1.9645
===> Epoch[1](5800/25343): Loss: 2.0053
===> Epoch[1](5850/25343): Loss: 2.0222
===> Epoch[1](5900/25343): Loss: 1.9943
===> Epoch[1](5950/25343): Loss: 2.0769
===> Epoch[1](6000/25343): Loss: 2.0403
===> Epoch[1](6050/25343): Loss: 1.9983
===> Epoch[1](6100/25343): Loss: 2.0307
===> Epoch[1](6150/25343): Loss: 2.0177
===> Epoch[1](6200/25343): Loss: 1.9816
===> Epoch[1](6250/25343): Loss: 2.0316
===> Epoch[1](6300/25343): Loss: 2.0502
===> Epoch[1](6350/25343): Loss: 2.0376
===> Epoch[1](6400/25343): Loss: 2.0271
===> Epoch[1](6450/25343): Loss: 2.0501
===> Epoch[1](6500/25343): Loss: 2.0401
===> Epoch[1](6550/25343): Loss: 1.9855
===> Epoch[1](6600/25343): Loss: 2.0164
===> Epoch[1](6650/25343): Loss: 2.0278
===> Epoch[1](6700/25343): Loss: 1.9968
===> Epoch[1](6750/25343): Loss: 2.0681
===> Epoch[1](6800/25343): Loss: 1.9975
===> Epoch[1](6850/25343): Loss: 2.0358
===> Epoch[1](6900/25343): Loss: 2.0421
===> Epoch[1](6950/25343): Loss: 2.0463
===> Epoch[1](7000/25343): Loss: 1.9511
===> Epoch[1](7050/25343): Loss: 2.0075
===> Epoch[1](7100/25343): Loss: 2.0417
===> Epoch[1](7150/25343): Loss: 1.9945
===> Epoch[1](7200/25343): Loss: 2.0014
===> Epoch[1](7250/25343): Loss: 2.0174
===> Epoch[1](7300/25343): Loss: 2.0089
===> Epoch[1](7350/25343): Loss: 2.0064
===> Epoch[1](7400/25343): Loss: 1.9985
===> Epoch[1](7450/25343): Loss: 2.0379
===> Epoch[1](7500/25343): Loss: 1.9684
===> Epoch[1](7550/25343): Loss: 2.0173
===> Epoch[1](7600/25343): Loss: 2.0454
===> Epoch[1](7650/25343): Loss: 1.9797
===> Epoch[1](7700/25343): Loss: 2.0184
===> Epoch[1](7750/25343): Loss: 1.9382
===> Epoch[1](7800/25343): Loss: 2.0637
===> Epoch[1](7850/25343): Loss: 2.0362
===> Epoch[1](7900/25343): Loss: 2.0587
===> Epoch[1](7950/25343): Loss: 1.9643
===> Epoch[1](8000/25343): Loss: 1.9993
===> Epoch[1](8050/25343): Loss: 1.9827
===> Epoch[1](8100/25343): Loss: 1.9641
===> Epoch[1](8150/25343): Loss: 2.0205
===> Epoch[1](8200/25343): Loss: 2.0182
===> Epoch[1](8250/25343): Loss: 1.9976
===> Epoch[1](8300/25343): Loss: 2.0203
===> Epoch[1](8350/25343): Loss: 1.9953
===> Epoch[1](8400/25343): Loss: 2.0343
===> Epoch[1](8450/25343): Loss: 2.0076
===> Epoch[1](8500/25343): Loss: 1.9683
===> Epoch[1](8550/25343): Loss: 1.9263
===> Epoch[1](8600/25343): Loss: 1.9920
===> Epoch[1](8650/25343): Loss: 2.0022
===> Epoch[1](8700/25343): Loss: 1.9606
===> Epoch[1](8750/25343): Loss: 2.0574
===> Epoch[1](8800/25343): Loss: 1.9594
===> Epoch[1](8850/25343): Loss: 1.9987
===> Epoch[1](8900/25343): Loss: 2.0200
===> Epoch[1](8950/25343): Loss: 1.9818
===> Epoch[1](9000/25343): Loss: 1.9348
===> Epoch[1](9050/25343): Loss: 2.0109
===> Epoch[1](9100/25343): Loss: 1.9622
===> Epoch[1](9150/25343): Loss: 2.0358
===> Epoch[1](9200/25343): Loss: 1.9677
===> Epoch[1](9250/25343): Loss: 1.9969
===> Epoch[1](9300/25343): Loss: 1.9196
===> Epoch[1](9350/25343): Loss: 1.9634
===> Epoch[1](9400/25343): Loss: 1.9601
===> Epoch[1](9450/25343): Loss: 1.9071
===> Epoch[1](9500/25343): Loss: 1.9641
===> Epoch[1](9550/25343): Loss: 1.9786
===> Epoch[1](9600/25343): Loss: 1.9582
===> Epoch[1](9650/25343): Loss: 2.0105
===> Epoch[1](9700/25343): Loss: 2.0085
===> Epoch[1](9750/25343): Loss: 2.0186
===> Epoch[1](9800/25343): Loss: 1.9652
===> Epoch[1](9850/25343): Loss: 1.9711
===> Epoch[1](9900/25343): Loss: 1.9227
===> Epoch[1](9950/25343): Loss: 2.0639
===> Epoch[1](10000/25343): Loss: 2.0259
===> Epoch[1](10050/25343): Loss: 1.9629
===> Epoch[1](10100/25343): Loss: 1.9742
===> Epoch[1](10150/25343): Loss: 1.9373
===> Epoch[1](10200/25343): Loss: 2.0069
===> Epoch[1](10250/25343): Loss: 1.9766
===> Epoch[1](10300/25343): Loss: 1.9408
===> Epoch[1](10350/25343): Loss: 1.9634
===> Epoch[1](10400/25343): Loss: 2.0086
===> Epoch[1](10450/25343): Loss: 2.0200
===> Epoch[1](10500/25343): Loss: 1.9458
===> Epoch[1](10550/25343): Loss: 1.9759
===> Epoch[1](10600/25343): Loss: 1.9133
===> Epoch[1](10650/25343): Loss: 2.0234
===> Epoch[1](10700/25343): Loss: 1.9676
===> Epoch[1](10750/25343): Loss: 1.9557
===> Epoch[1](10800/25343): Loss: 1.9654
===> Epoch[1](10850/25343): Loss: 1.9875
===> Epoch[1](10900/25343): Loss: 1.9482
===> Epoch[1](10950/25343): Loss: 2.0018
===> Epoch[1](11000/25343): Loss: 1.9802
===> Epoch[1](11050/25343): Loss: 1.9673
===> Epoch[1](11100/25343): Loss: 1.9961
===> Epoch[1](11150/25343): Loss: 1.9628
===> Epoch[1](11200/25343): Loss: 1.9643
===> Epoch[1](11250/25343): Loss: 1.9714
===> Epoch[1](11300/25343): Loss: 1.8800
===> Epoch[1](11350/25343): Loss: 1.9138
===> Epoch[1](11400/25343): Loss: 1.9737
===> Epoch[1](11450/25343): Loss: 1.9797
===> Epoch[1](11500/25343): Loss: 1.9991
===> Epoch[1](11550/25343): Loss: 1.9583
===> Epoch[1](11600/25343): Loss: 1.9348
===> Epoch[1](11650/25343): Loss: 1.9469
===> Epoch[1](11700/25343): Loss: 1.9544
===> Epoch[1](11750/25343): Loss: 1.9751
===> Epoch[1](11800/25343): Loss: 2.0186
===> Epoch[1](11850/25343): Loss: 2.0077
===> Epoch[1](11900/25343): Loss: 2.0029
===> Epoch[1](11950/25343): Loss: 1.9172
===> Epoch[1](12000/25343): Loss: 1.9297
===> Epoch[1](12050/25343): Loss: 1.9201
===> Epoch[1](12100/25343): Loss: 1.9686
